BLOCK_TIMESTAMP,BLOCK_ID,TX_ID,SUCCEEDED,ACCOUNT_ADDRESS,MINT,OWNER,PRE_BALANCE,BALANCE,FACT_TOKEN_BALANCES_ID,INSERTED_TIMESTAMP,MODIFIED_TIMESTAMP
2024-09-10 19:51:15.000,289016115,4EDXNM8d9hChTH7TfudX38Yz1b7owA6x3osW99YvnVVqAL6GcBLtgtKj2Dy9HhknDxv26gRwQpsfD5q4Ji69LWoh,true,FPe7nCRCJQ2tHmsv4MG4udw3JsNnvqZQjXUVFK9M2PeG,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,32UVT4zRqFGVacLdiA9deqAsPD6C4MqYysfxwVHHnWtQ,142924.364763,149279.892707,95e76a9d9108769b909ac4b41ebd9f61,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:51:55.000,289016199,4kehW1jf54PaPJPYc3ybuYuccxoJtgcajScfijVyr2kUctTe6hVvcrcuTfWmtYJ8NonkCsJWDyAFko8rytHx3kGQ,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,57521424.557727,57511160.682032,e661711f1934c7edc494ea3a2e94dc35,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:37:47.000,289014305,3WT7ikxH4TnkFQe2u33Zq5ULVN1cqfrvbw7MXotKteFq7EacfJc4p1pXF7RURdzZUnPfEA2QSK1r1AotYAhEKRrg,true,GMmcRR1x4AbRVY7oEwem1K7YQLXbZmLxv8nhPjDxDuZp,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,D7jJutejDbZdCoTPce9R6P1cjJwJeXfmjW6FEQ8LoZHu,11416.361031,0,aa0196e4a9f4b565475057db1bd7e37d,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:27:09.000,289012856,EyVH8FtbFLBagk93vKwdJumgbNErCBVaWiYQjPYNUcuDPmfF1affGyfM6YBS2modTYbwKUJy2pMz1vhrZ3muAKG,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,21373856.111875,21103281.082313,b39a6a31d6c502d4a3034b862c309939,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:34:37.000,289013871,5m8hhQQhMJdZkJ5Z8tup29ez3cFR1QZ8KzN9o5edgMj2XjEEBBwgsPHaDkjqQtxkY5jPjCocxJXzZyTZkuCkcU8c,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,51019489.369977,51027599.923009,0dcf7be662ef73f815822e568d964e60,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:27:31.000,289012906,rckg31fp1mchaxehVbU856sPpgyWQLJzRfLakfVczE8S5mr552YsDhstHC32giUXsJBtMXfExtpUCNeuYKVauWz,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,21393535.23536,20432125.357673,bc36b9dd2f7bc7da91e739fb972ba5d3,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:19:46.000,289011823,5hYTzZ1W2U64r1fTXNLP2oNW5xVUesMddbDUy5nB5oKmawPMghQXYmzoWmcjwTvuJt33NqBNrNsBVpQhxuZzCqxB,true,FPe7nCRCJQ2tHmsv4MG4udw3JsNnvqZQjXUVFK9M2PeG,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,32UVT4zRqFGVacLdiA9deqAsPD6C4MqYysfxwVHHnWtQ,116712.38477,80786.297214,0a32e5b5ef76cd33aa9655f94ae38f2a,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:31:39.000,289013469,2zYMCwWP61CMyzwLUKNoDaLh4qojtQbbsf4EHgtpfnaA8eqyodvE5d2S8FPoxxeYNEZkNZourLycZuVTNXUeozWJ,true,5yxX1w8Xfa8XTYrakC3zet8aGnCRkb4PSrYdc9x34mjg,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,AiQWNFPEfp3HhYnbwDw9ZAyDzhtqcJ6bvwjTt2d23XZf,0,5088.65305,af817862854479d8edd7e7303d50cc9a,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:47:47.000,289015652,2QxvGRrU1pLbaGoCsiZ1P1dvLQFNkNg3nnYSrwbjMGth6iwPtycUj7TdsEysPPLv7XonmKYbFNvzhJnLWkMAgAV3,true,FPe7nCRCJQ2tHmsv4MG4udw3JsNnvqZQjXUVFK9M2PeG,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,32UVT4zRqFGVacLdiA9deqAsPD6C4MqYysfxwVHHnWtQ,155033.411274,137632.581517,615486eb42f1776d187b0c7eff8a772e,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:43:32.000,289015103,2yHeCa4RUrxHqPuMo5xHSELkyKxGo9rpDD4sw1mZZEeJeGVwK5UymjJPr4Nmh6s9biPMZuhRA24XgEhG3X3WHg31,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,61217670.784781,59886777.099964,652f125d99fae2ed8ebc5af9deea763e,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:33:53.000,289013769,3UTA2S8vqBi7VYiDHCCpBjZaBbQ4wVx3YHDdn8qDkAZfcc3nzjMCBZbSa9ZF8ep4kSRnYjnmn3CrtgDdx1YmhTLu,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,46217930.942442,46233314.966909,8bc2d4f85a1359faad8317f0813dee2b,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:43:51.000,289015146,5PSMhzq2kYENacaZCZvPkmcJns3YheA5A1UFrJFn62UswKpK339xtyZyLFnR1CDRe586NBwHgSv8w6tE8gbR8VXz,true,FPe7nCRCJQ2tHmsv4MG4udw3JsNnvqZQjXUVFK9M2PeG,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,32UVT4zRqFGVacLdiA9deqAsPD6C4MqYysfxwVHHnWtQ,142662.780716,179026.73243,7bf6eac63d494229daab07a1e2a1ec39,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:50:39.000,289016036,594rQn63P7vm9r6p81u1ZnBBPdpWXhH5yghbPPthfZoEk2LQYdd6fqNoSMQ5W8pyy8y5oqSShDoZ29xdpUFhnGLL,true,2yNhXg5E2bNn5oJqG9jNcNKwqxEBYR3iyQ1WbetgFAiY,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,DEwEbpc96xCSUEWRExA8nLEyF7SNNDnarbFwjw4s6ncz,20135.512925,16108.41034,466e44b6b33fa7fa088c2ac1bb5e93aa,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:36:33.000,289014138,5r6xuSkGHQD3sEeMmTojT9Gjwn2e3C7qguGPXLHGJ3MDz1VPnMGTQpHndndjPZow4v2aC4yY9eM8H2jdN7v4c8nJ,true,BtxQxHXohcBrX3ZND6TgXG2Mz3HsthcCEw1P6daxJHo8,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,AEPtakfE1Dpcz3kxXjEqgvYignPjhKcXMVEQBgUm8sua,154111.892508,0,7a939524a5c409b2f860985d06ec05f7,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:46:27.000,289015473,5KUcuEUh9Jd1kwfkciDSpYCiWE432mCj3v9xoxqzs9knznT7gD4Gf1drf3g5cLqyj5p5LRE2vY41n9jm2JFj2qJn,true,FPe7nCRCJQ2tHmsv4MG4udw3JsNnvqZQjXUVFK9M2PeG,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,32UVT4zRqFGVacLdiA9deqAsPD6C4MqYysfxwVHHnWtQ,93711.590016,136717.690872,4168adf5e586f2686a7a74500aa73169,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:34:31.000,289013858,2tq1cxFDnhocb8FZWKntvJqznDPfx4NAKn42vFg5zzoFZqqCUBfaSr8eByB8mcEr7pMvQFXfjnE3D3631n68BXVU,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,54060499.0497,54012322.141279,53546fd4002a2de1d0b1426ff31998c7,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:40:31.000,289014690,5cRPgPFtdb9Y39bCPu1t7iuMJJbw1gBPBgHHh5tDjgy8TbExmHuiZmY9DqSA9K9CUMyNwwCaCW4A2iLb4AGuS4rt,true,9rnrvUHo43Ge6sEF4q5B3ooNKSoSHraQzstfts1wcaZL,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,BdxtEVeyPXrk189cusApPr9HgJtMqy1EVddP6YLTa5vE,16439315.390936,16758024.12042,ca6fb218d631fbaa4521f4f850d28d4f,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:47:15.000,289015574,5nKp4vnU93DVW15hiMju8Qjctby6YVmDJj8ChAC2yF4EsCnGrN3vCggQ8QPnAjxVtG3DCtFK6wQt2J1KpKaWgmnW,true,D9eHXzQ1JEiDCgnyL2QheNhzZve96SgaGyroaxwZE6CH,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,CFkBEor9h3ZaM7pH9RVFADvBpUSjuksVZDDeeVJ2SmSk,29719.244459,41164.25317,518d7ca17ef4524704d3be258ed30209,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:35:49.000,289014028,2e4nTnC5L5tZALSi27aMbMUg96UxBjbq2iV5RnA5NLBt5iYeycHfMEdrjr9im6HND7X6FmUeXVykSnk9ekARhYcd,true,251uJN6B3RW3nPXTVnwDwxeYbRXm74TzYRSp4YZqMdnt,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,J6LGizCoGwb5XPdGuQu57o8LWcCmbYoCcTV2HjaR9ed8,0,58700.505807,75c6e09141f53e863c8dcf3d6fa32b2a,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:25:32.000,289012625,4QbpLUxjaa2dRShApGA9WtZJriwA9FtBcReLcG8saCqZ9M9Q1ct2WUe8MRK4TgyNwkyTXKUqxwRcHyHaYeUmiC44,true,GeLaaYNbUfsFVXp22a76ZWVm7iZz2tNJRdu1jaZVV9uB,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,dWKzMS3LWREHgnZ4pi1Qe9paALv3jSDo9BkkFnwXjVk,14847408.726854,14330964.021412,769f731ff8d59b327ef52082aa8a76d7,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:35:06.000,289013936,MYBMtsGM6M6e3jBoCWtw6pGGpLGrW9QLCSuvxuK6zzTBAaqDh4Jb7KrkhXFB2orFMZZGaAoSZV2f54Ac3kcfVcm,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,53593566.080907,53924268.847898,8ced1292344c952a9544741f34851f30,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:44:54.000,289015281,1RBsnB8jAarMVtQLi6hEUMX9d3tkNEZ9D51LeEKZ4CnKcPn2yqyPkgWgMiseSiyGx6HhPLpuKmA4SA1HvZwaMGJ,true,dffUftcLDdu5b9CF2SGqn8T2nyUT8XWse6VN7twLXF9,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,j1oAbxxiDUWvoHxEDhWE7THLjEkDQW2cSHYn2vttxTF,171117.608665,626724.859799,064ca74eb0c01499078f1de9127c5616,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:32:47.000,289013618,yuLQZZAYEmFqMsZrmJY7zMwTWfGx2PEUyCwnZqr6YmsC355hPW2UrVG5uAd8pd8uppXTUxBPSZ6vYgv7XTYkDXi,true,3kg26PAwNdnkSEyW3DZe5D1EmUQxgfYPCJ3dPL8sTQg6,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,HMhDzhMoeJkzzA4x4Su3uY5G8HXoNdeVvUqyV8XyHm4A,0,29830.832377,20d71af2e63482e1a7a6de6e9940c626,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:25:56.000,289012683,4XYzrksh7Dd4eSY5H5WmLtUQVVHjsoJW2qA2UKNCKHqPxjk1GDMwatPatG8zt1QPfVqbVZtZgp8UkPLpXm6GBm6P,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,20410983.560976,20378137.742107,1dc0f4aa06119203eab335fec2edfbb3,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:33:21.000,289013696,5AfVbZh92gUrASvntxKkHBrgjxLmWdx8tC9ppt21LsLuHinAdvq4cXbCP2VBdeKSL8w3TtNGnfPYDtKg5Mhd2cjt,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,53379810.676156,51653910.497735,467e4cf7759d4c9e3d3033182474069c,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:51:13.000,289016108,72PndXAwPBApnB2qBRjRw6BXRkJ6tj4zn9ZAs4oa1FEQom57a6T3WMc4D5k9x6rA5aXedfhGYcaFCVzTRuaornp,true,FPe7nCRCJQ2tHmsv4MG4udw3JsNnvqZQjXUVFK9M2PeG,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,32UVT4zRqFGVacLdiA9deqAsPD6C4MqYysfxwVHHnWtQ,144254.234265,147422.688882,fb675ed7530e4feba3355e6174cc3190,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:19:46.000,289011823,5hYTzZ1W2U64r1fTXNLP2oNW5xVUesMddbDUy5nB5oKmawPMghQXYmzoWmcjwTvuJt33NqBNrNsBVpQhxuZzCqxB,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,44101883.657992,44137809.745548,935322f46743f881ec99915459ae791a,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:20:49.000,289011964,5jD94gzd9wV1sk32gZbE6cZj8UNP121VPGMTsoq8yNEnxKXcM5gb3iF8FMU2UpBJijGwxghLBwYNFvzGoSsJnbMd,true,5ruM4jvEh4X9Eyp9kdUJLTwrk5QqiSBDrJaCWVwTnFQp,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,HYLNSwNXhz5UMMo8A98gWofpiY6xaHkdd2vuY5iFXVjT,61800.116812,198384.179585,ffcea7b58978a3fc5eb5bfddcd7e986a,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:35:39.000,289014009,4iZLRoQair2mdTZbimszNZ1ctHbuM3C61bMDWskfKdrkgcPispQWL8g8nbLnAd2ce2WyY9bhExzVoo7Xr5dbdZDC,true,85GQ2MycBimTJ92ZsFuBjbYXsr2sgtVi1CzC1t42VHZ3,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,HArSv1hnCCV6NJpF7UseFeyoUS7TaetGhPY1JD6rfhWq,312164.880959,611485.533461,95b57981040af92a276f8a5d231e182e,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:20:44.000,289011952,BoH8SF64UeGtrfvXFUwF5fsd8JujzfqEBTgUgc7W54PbRwJYkLXnHq9sCNdFxN3mSmX6ZPwr4zeB3NWdCZ7CVnD,true,ETdDXKRkYVfhcZTZYEVEtr8ZrA1jzpFBdcsEy9Xw5gXA,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GB5YnuW8TDkaUtJ2FbuhBTYC9fEKMUk1ABXgNP5kZoW8,72472.852033,126775.050136,b76d53d05e6c85dea1473b3dfac4b87c,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:34:41.000,289013881,5tZTxzTPb3BHc91PFTxNQXRXDYwJsXHydjfZoh5C5ShpAAURdUmQoMFom2q83cPRntt1CPLtQvCNKoZxecwgoBXq,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,48667477.592821,48630978.145891,3592d5ddeb2ae2f07f4aa5dde9b66e1e,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:41:47.000,289014864,562iJ74gXb6cJZZnxojfeUDNUVZdKxr379xkzf84ixQeMsT6iyB6JQiaAfCkquScP25wQ1aiZKpSBwnRqREU9HD8,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,48903885.793751,54910840.631288,e70f13ecf6b54e85b0e51712ebbaa6e8,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:43:53.000,289015149,2526yM2bGjkDcDkEvP7xFYdCBFXNYmWDZ3VDfsW26TJ4bMxpcLjrUADBjpn8X91RRuV2MzzBKR9CT2zUVLvLEUEu,true,CyYbQ8Hf1bKMHqs79PFoBiRjhydwvQ6VvxHPhFBcWgd3,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,CvtBkCAb7YxjwnEJCYLSjq4yaBEujYhtvhpdvizFJQzi,229732.352046,0.00135,599718865fd90d2e1a91cc1c3f21b5e8,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:21:12.000,289012016,2UW7pwbMpduxMYmLprdfM7Hvw3DN2X8Y5QMZEcjDAa457XcWeT4Ghnu5uB9ENLihUyJu3LzFime9LfRYkTjjDEoC,true,9Roh9L5cFoUeRBei7er8axkMbhKbUY2ecG2SeBb6ycCa,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,5VEdSFDM2YVki2cQtP6R1dHdQr7AxT26m6KW6MvfuL1b,0,2788923.740684,694cd7d44b603c9ec0b4bbd788c86803,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:37:06.000,289014216,2mMoXjYRh8qqiANUbSjwTj2G6283jSGnCkKQMQ6mzY1itFDNpaFaEueheDQPKbQhQwUESbtszC7NCyzGZdQyBuQD,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,46057832.544355,45730852.492807,618ea5d5f1006a85a05530ab2b9c9e7b,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:24:26.000,289012468,22LbY5ANrnwz5yR4kg3QhxS2tdje5tNyc2fbNB72QLuZeCJT7SW5hue45mQY269K4UQhKBRmKHoGJZx7kPuAVZh9,true,8FyWWwZ5Us26Wyu4DE6iHVaMkB2Us6P6HkGf64aobNPR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,A1YTgS1jVU81dkiVrWmm1DWXwTHvCmHuHQKeFbc2a11g,0.000042,575289.944016,d3f324a70b349e31826bd39ce351f510,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:21:59.000,289012132,28pnaQqKy8wXWFwwbchk5oozMjAdhpHHMXaZpqk2mv3WJvP1NqZNoYCzSjzCNQ2Z37cw2QYJCJrtmeCbTUtkX5a2,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,21529220.598127,20568012.277884,53892322492a57e2719cf46fa7c740af,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:36:40.000,289014152,4WYjgFZhic2t3qDAiFf4X42zbVTGD5mDHwxwoh77kSbiXmzWwngEmD183HyjmF2eNce8hujUeD6SorzQ3yNus81,true,FPe7nCRCJQ2tHmsv4MG4udw3JsNnvqZQjXUVFK9M2PeG,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,32UVT4zRqFGVacLdiA9deqAsPD6C4MqYysfxwVHHnWtQ,79400.887704,106416.334978,0cec877193d203de599b2894b128885e,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:30:34.000,289013317,KppAvdFJd6D3pq15KY4664LpUwgBwtLMw3ppz6yzGM27MCxakWCn4xVanJPGxAQeH6SZqgPpsBioU9F9oXqKefb,true,7R3iCi6Zim6m81yWQNKF35DKscbr49XeWQh1CBzDAVcU,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,6jhVQjCQzhYxHf8hsphSuXZ4m8RLjWichUowYW82dVdN,101746.482373,113889.719513,f02fab774e57b9603ee00aae428dd9d5,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:45:44.000,289015392,4PQ7iVjLK4KRpNKvCDzhZgfZGTaxFWBAeyA67HDXT699EaACRYEEQv57R3FiLv4jV8kCq5yVz1YMQW5LLuwnWW2f,true,D9eHXzQ1JEiDCgnyL2QheNhzZve96SgaGyroaxwZE6CH,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,CFkBEor9h3ZaM7pH9RVFADvBpUSjuksVZDDeeVJ2SmSk,15726.772564,31825.030719,e97587ac66357ef5ea77f2555276903d,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:21:12.000,289012017,24yZYJxqsQYmgniQmtdZwSqcswqCgd9uoib3YoHb8TcJqLKnXvCgnSumUYAJbW3bVG9vXBTNRbNK35kX3mttYxe8,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,26834430.610687,25347709.818846,f088c618a790d7a9fa1a8271a2d4c65a,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:34:38.000,289013872,4ASvS8aVckDrPVokbGVxfpUNEnQiUxX5erY3mVhWh7QmNVa5Zxbc3gow1yxi5f5GQRyoWsngTAdnMGKyGAVgNQDT,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,51027599.923009,50995493.399736,ee3bd12c52b64fb30804113a4a3bc745,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:40:31.000,289014690,57HvkRZqWYfCgoCA8hDoASejkdCnAZEf3LFi4dMwbXB45Q1sL1XWgLpYrg18cyz7hnFDiW7U5xaDhNES2wgCitV8,true,GeLaaYNbUfsFVXp22a76ZWVm7iZz2tNJRdu1jaZVV9uB,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,dWKzMS3LWREHgnZ4pi1Qe9paALv3jSDo9BkkFnwXjVk,14354330.453407,15097984.155537,7f29f345b94e30ea262e65427248082b,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:33:04.000,289013656,34nxnRgHcXrjiBYFSSVunvpy7fFFHRQErY4HkT55vLxVE4CPScvhVGRyr14PuYFDEc6Zd9QVnJnxkgfFAp5H7QvX,true,usdKFH9KxabtTaJDiCbth7DdK8xm6KZKjv17CH8G3oE,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,HtucFepgUkMpHdrYsxMqjBNN6qVBdjmFaLZneNXopuJm,0.000188,12404949.544334,4d84aafd5e3c5c76a503ec39b761ca32,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:23:31.000,289012338,2J3k4swN12vby7dSgfVdeYJtjjtakD3wKwfhufYKtZLbS3kCphSknPesF8wTibNgyNWCP3Cgg3gMFsNCKhqcWwSF,true,81Dau7uazqQiFpurqKp265HYuoPHWcUv3vQHdSy3mPJR,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,GpMZbSM2GgvTKHJirzeGfMFoaZ8UR2X7F4v8vHTvxFbL,14969319.553816,15029819.93938,396129d27ffcabacb662be4a91766ed2,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
2024-09-10 19:19:46.000,289011823,67qAHuscfxpt8DPz7ojBRoFRkyEDkkQTaa7KVBEqQozTa4n4PVPdErK2cqHA5cJwuUDxUmbBUB8eqLjpcZiQHVEH,true,5kd4cMNnXm9RTs2ooQj1BMHPR7zbwiYCHC1WbLHeie5J,AaFXPyc1NUz87Z2KxkKAjo1wNG5oPrpmDpyhBNyyv3iM,8yYB9ULi44TpYARkxhAUhCjsfD2nmTi2AbGFH7hH3xca,0,31045.389255,7d6e67d30cb0f2433967b207629094a1,2024-09-10 20:04:38.102,2024-09-10 20:04:38.102
